cat_code,category1,category2,category3,category4,std_6,growth_rate_6,std_12,growth_rate_12,std_24,growth_rate_24,std_36,growth_rate_36,analyze_date,
50002659,스포츠/레저,캠핑,취사용품,코펠,12.397332407978944,-0.10780877606837458,15.933674453885226,-0.39159738154187657,15.655333269865498,-0.04141191016750227,15.687374749896053,-0.013447908062145393,2023-07-13,
50002666,스포츠/레저,캠핑,취사용품,휴대용가스레인지,18.70591127131242,-1.871677894017093,16.209866432872182,-0.5625911158541791,18.14692067921279,0.24880922820868465,16.60401585267685,0.12905253863539382,2023-07-13,
50001775,스포츠/레저,캠핑,침낭,,33.13995407715702,-3.7236716000000007,26.11580879632812,-0.06216561726287026,21.74738753703005,0.3073152648565028,18.911627224204587,0.19630709729575951,2023-07-13,
50005341,스포츠/레저,캠핑,캠핑매트,,24.51327490317286,-2.449283169230769,18.62269573121809,-0.5656172103645523,18.54635589933365,0.2509975208577831,17.99829797850921,0.21131900589527597,2023-07-13,
50005341,스포츠/레저,캠핑,텐트/타프용품,방수포/그라운드시트,24.51327490317286,-2.449283169230769,18.62269573121809,-0.5656172103645523,18.54635589933365,0.2509975208577831,17.99829797850921,0.21131900589527597,2023-07-13,
50001776,스포츠/레저,캠핑,캠핑의자,,27.63854092466623,-10.000001999999999,24.979991993593593,0.9696969696969719,17.502787053226502,0.5080645161290327,27.412163329620466,-1.043709636727138,2023-07-13,
50001777,스포츠/레저,캠핑,캠핑테이블,,0.1,0.0,0.1,3.552713678800501e-15,16.996731777348042,-0.15037588721804418,33.85518357313739,-1.6213408930860806,2023-07-13,
50001777,스포츠/레저,캠핑,캠핑가구,캠핑테이블,0.1,0.0,0.1,3.552713678800501e-15,16.996731777348042,-0.15037588721804418,33.85518357313739,-1.6213408930860806,2023-07-13,
50001777,스포츠/레저,캠핑,캠핑가구,테이블세트,0.1,0.0,0.1,3.552713678800501e-15,16.996731777348042,-0.15037588721804418,33.85518357313739,-1.6213408930860806,2023-07-13,
50001776,스포츠/레저,캠핑,캠핑가구,캠핑의자,27.63854092466623,-10.000001999999999,24.979991993593593,0.9696969696969719,17.502787053226502,0.5080645161290327,27.412163329620466,-1.043709636727138,2023-07-13,
50006378,스포츠/레저,캠핑,캠핑가구,야전침대,,,,,33.333335,1.7763568394002505e-15,31.16577061537155,-2.5482798641114988,2023-07-13,
50005343,스포츠/레저,캠핑,캠핑가구,해먹,0.1,0.0,0.1,-3.8191672047105385e-14,0.1,3.552713678800501e-15,30.679768876373604,-2.741704440493125,2023-07-13,
50001304,스포츠/레저,캠핑,캠핑가구,캠핑박스,26.24266275992906,-2.8961549401709403,19.511841114004476,-0.31331415307777627,15.493689399444527,0.12642048959778063,14.09582520578495,0.07494345919931711,2023-07-13,
50001304,스포츠/레저,캠핑,캠핑가구,파라솔,26.24266275992906,-2.8961549401709403,19.511841114004476,-0.31331415307777627,15.493689399444527,0.12642048959778063,14.09582520578495,0.07494345919931711,2023-07-13,
50001770,스포츠/레저,캠핑,타프,,20.422176118132786,1.9346835076923092,24.743566709410736,0.18603528643387782,24.332945397995744,-0.08666534786087687,19.979910360759717,-0.08328034448641558,2023-07-13,
50001770,스포츠/레저,캠핑,텐트/타프용품,스트링/로프,20.422176118132786,1.9346835076923092,24.743566709410736,0.18603528643387782,24.332945397995744,-0.08666534786087687,19.979910360759717,-0.08328034448641558,2023-07-13,
50001770,스포츠/레저,캠핑,텐트/타프용품,폴대,20.422176118132786,1.9346835076923092,24.743566709410736,0.18603528643387782,24.332945397995744,-0.08666534786087687,19.979910360759717,-0.08328034448641558,2023-07-13,
50001770,스포츠/레저,캠핑,텐트/타프용품,기타텐트/타프용품,20.422176118132786,1.9346835076923092,24.743566709410736,0.18603528643387782,24.332945397995744,-0.08666534786087687,19.979910360759717,-0.08328034448641558,2023-07-13,
50001778,스포츠/레저,캠핑,테이블세트,,,,,,,,29.375374207735966,-3.0366005524193556,2023-07-13,
50002649,스포츠/레저,캠핑,텐트,1-2인용,14.88272115558808,1.6230925299145316,16.422255755450788,-0.0696812451976431,14.889085948502876,-0.08993426389629741,14.456390706791781,-0.055221782744069324,2023-07-13,
50002650,스포츠/레저,캠핑,텐트,2-3인용,20.102445489855988,1.8648489846153862,19.929479543851663,-0.12541623580636813,17.98897640130069,-0.252431420089619,19.276175330730794,-0.26921666014445833,2023-07-13,
50002651,스포츠/레저,캠핑,텐트,3-4인용,15.873287395600277,0.9523362017094037,16.44482178172043,0.2730068855118246,17.24858469974002,-0.0007615772964898355,17.549719381816324,0.07369413001216979,2023-07-13,
50002652,스포츠/레저,캠핑,텐트,4-5인용,18.32131923507687,0.054510133333334765,18.559331904999485,-0.20660159523606192,18.75614403565361,-0.2610890613464202,18.456227040811488,-0.2172925974775174,2023-07-13,
50003279,스포츠/레저,캠핑,텐트,5-6인용,15.709937289694706,1.1089139965811983,17.687981554251422,-0.3366425569879621,15.6502395844628,-0.15894232630961233,15.358226231610027,0.006682302713723418,2023-07-13,
50002653,스포츠/레저,캠핑,텐트,6-7인용,23.388061713802387,1.5782352410256428,20.028717575114268,-0.4578906561085969,17.349466337879985,-0.3224240330203775,17.35974057322014,-0.1823701413601807,2023-07-13,
50002654,스포츠/레저,캠핑,텐트,7-8인용,13.153556172066917,0.35056530256410384,13.038194833580516,-0.023190125501578812,13.289107773196244,-0.19158441006081256,14.359921625329502,-0.08656844208247061,2023-07-13,
50002655,스포츠/레저,캠핑,텐트,9인용 이상,15.820142389567538,-0.43704391794871644,16.778320725657885,-0.4533388277981721,15.591549201224156,-0.14094490990077882,16.10854795601815,-0.017740505018096885,2023-07-13,
50006378,스포츠/레저,캠핑,텐트용품,,,,,,33.333335,1.7763568394002505e-15,31.16577061537155,-2.5482798641114988,2023-07-13,
50001779,스포츠/레저,캠핑,파라솔,,0.1,0.0,43.75,87.50000000000001,35.0,17.500000000000004,30.107677407395684,-2.6237088429858426,2023-07-13,
50005343,스포츠/레저,캠핑,해먹,,0.1,0.0,0.1,-3.8191672047105385e-14,0.1,3.552713678800501e-15,30.679768876373604,-2.741704440493125,2023-07-13,
50001348,스포츠/레저,탁구,기타탁구용품,,18.328834810780215,-1.4814900717948711,14.550693589714257,0.09015288995133622,13.114340768605182,0.25064624650592143,12.999011584752113,0.20205929484281893,2023-07-13,
50001449,스포츠/레저,탁구,탁구공,,19.278422262831384,-2.050567449572649,18.63030586147448,0.11606294757961268,14.977540380780313,0.2152975633201752,14.185520518075283,0.19170901382940048,2023-07-13,
50001450,스포츠/레저,탁구,탁구대,,13.18101047848446,-1.5403700854700835,13.887102638419416,0.06167701015965238,14.516567895297385,-0.24208034007254842,16.56595051643248,-0.13965113077081143,2023-07-13,
50001448,스포츠/레저,탁구,탁구라켓,,18.35083741882979,-1.7575923008547,15.704846831416459,0.15233643942627878,15.824089032306944,0.33967806038621573,17.21066958517494,0.30789076339871346,2023-07-13,
50005251,스포츠/레저,탁구,탁구의류,,15.539687884338907,-0.4532544717948708,13.992473900103024,0.28992043498676723,15.62530211608401,0.3637878616771578,17.021804616060606,0.30832307597477526,2023-07-13,
50001451,스포츠/레저,탁구,탁구화,,15.882333546547509,-1.2458102188034181,13.1415323093472,0.12974383889695254,14.259130118298232,0.32072391486183727,15.580647162796222,0.28059682774098715,2023-07-13,
50001362,스포츠/레저,테니스,그립,,18.871253009922857,-1.520639275213675,15.758710176231096,0.24204064074105733,14.121154191020423,0.29669135676944425,14.077498479409055,0.23477479118395475,2023-07-13,
50001364,스포츠/레저,테니스,기타테니스용품,,11.106645383698561,0.32000572991453113,9.743890023346689,0.2859547477162133,13.547430905584289,0.39127001600341405,18.1508007105368,0.38050663676881985,2023-07-13,
50001363,스포츠/레저,테니스,스트링,,13.665099771460268,-0.8714454735042723,12.135181122119118,0.27390112311107356,17.20648880054998,0.4111403858956579,20.68589255181641,0.3985495529705552,2023-07-13,
50001361,스포츠/레저,테니스,테니스가방,,11.306660915084583,0.2356344102564114,12.694043526386585,0.3268784687953556,18.49611981235449,0.502960149418543,24.150895375883046,0.4957350619557144,2023-07-13,
50001360,스포츠/레저,테니스,테니스공,,14.267277776486683,-1.377906796581196,12.403428437154439,-0.24448710065738863,18.535656087351715,0.4652935771364558,20.508231633284993,0.39099755048916573,2023-07-13,
50001358,스포츠/레저,테니스,테니스라켓,,9.825669783600162,-0.6105761025641012,12.404352354729046,-0.19750657431913182,20.197061606428882,0.4823826695828444,24.241658673085226,0.47074397513868926,2023-07-13,
50005253,스포츠/레저,테니스,테니스의류,,17.025133933896832,2.141721627350429,21.131504943793253,0.18622471399299975,23.38727705918563,0.11297620489704494,24.10962153601525,0.15783718384409928,2023-07-13,
50001359,스포츠/레저,테니스,테니스화,,13.496693933457104,-1.0185795213675202,11.913526005448317,-0.29196815119952124,13.250343010667681,-0.03533422388776266,16.04987228101788,0.18361151813627097,2023-07-13,
50003077,스포츠/레저,헬스,러닝머신,고정식,20.031200858156943,-1.7507986085470082,15.509467036822027,-0.031048666438999145,15.635773131378771,-0.22371943828016605,16.65545311969193,-0.25358954295016695,2023-07-13,
50003076,스포츠/레저,헬스,러닝머신,접이식,35.84462944660506,-4.371959094017095,28.412605172192034,-0.5719098890122085,24.237768564036326,0.33911557788328184,21.447731435678442,0.2291853244298337,2023-07-13,
50001525,스포츠/레저,헬스,벨트마사지,,29.01959143296777,-2.9665520820512823,21.028911371223835,-0.29598804661487205,16.927938669348034,0.1895020588392191,15.254444456733154,0.16402375845173933,2023-07-13,
50001523,스포츠/레저,헬스,복근운동기구,,32.04197112934862,-3.314971483760683,24.366314049338246,-0.182468276274225,20.23978696118873,0.2732582139123013,17.23039056879089,0.15897500178596835,2023-07-13,
50001608,스포츠/레저,헬스,스텝퍼,,28.85388073447027,-3.2662953196581195,27.572949079397013,-1.1364786220438825,23.727976173507397,0.2578207750453432,23.210322537080877,0.30049029057546106,2023-07-13,
50001526,스포츠/레저,헬스,승마운동기,,10.864073507108992,-0.9397883076923071,10.819219107727918,-0.14219909160761482,13.523695917520124,-0.311809153632775,14.934332233854244,-0.26000407809264925,2023-07-13,
50001604,스포츠/레저,헬스,아령/덤벨,,32.30922572387863,-3.3314026085470085,24.734173786506382,0.08175345257406316,20.051201734598774,0.2970025573989118,17.021908764732967,0.15877891637559077,2023-07-13,
50003160,스포츠/레저,헬스,웨이트기구,바벨,31.339645239825966,-3.2853371589743583,24.848553612718007,-0.16647253863228867,19.710235604912988,0.24031451205590537,16.787669628914553,0.09176242330609606,2023-07-13,
50003157,스포츠/레저,헬스,웨이트기구,벤치프레스,28.425183028545316,-2.069005982905983,21.05698043563648,-0.3080428327499358,17.19927239197893,0.21065055254454285,14.635090880336419,0.0908589998577547,2023-07-13,
50003162,스포츠/레저,헬스,웨이트기구,복합헬스머신,27.245376414409407,-2.892124885470085,20.88125763728057,-0.32721005720139995,15.517021283805178,0.052998923396991526,14.593517612840932,0.035160546158587644,2023-07-13,
50003161,스포츠/레저,헬스,웨이트기구,봉/바,35.12674967513113,-3.8026687965811967,25.86441980106381,-0.5153353918722785,21.628417147981448,0.2901352842739785,19.32648331135848,0.22524600526307476,2023-07-13,
50007246,스포츠/레저,헬스,웨이트기구,스쿼트머신,16.130617278539564,-1.5586404888888885,14.64595421111283,-0.40387494322547596,15.470182925549347,-0.34872356081297345,19.132029229539917,-0.33679496695168415,2023-07-13,
50003158,스포츠/레저,헬스,웨이트기구,싯업벤치,25.417571863035025,-2.6781575008547005,18.762333691005207,-0.09265946896610577,13.893900119802712,0.01446062722714201,15.268639458164124,-0.13383936786205378,2023-07-13,
50003159,스포츠/레저,헬스,웨이트기구,웨이트용품,30.461990576026043,-3.1086114974358976,22.16997815453905,-0.4411583531119268,19.009588123376965,0.27640948154272915,17.53101399247754,0.22845913051793082,2023-07-13,
50001607,스포츠/레저,헬스,일립티컬,,27.478247801282908,-0.9241466085470084,20.245147069784064,0.21195641466746357,14.466714900606064,0.06550396132508271,11.879812378242665,0.025593678652147085,2023-07-13,
50001605,스포츠/레저,헬스,줄넘기,,29.917164010653078,-2.324073528205128,21.54919248077205,-0.23582623708699735,17.000591936748673,0.1957665251253601,15.26354832434675,0.17452051976418897,2023-07-13,
50001522,스포츠/레저,헬스,진동운동기,,18.255313248271364,-1.600844447863248,14.608959856899071,-0.4897994745154953,15.960111527047365,-0.33648510460898307,11.743914456375558,-0.09758186905533339,2023-07-13,
50007245,스포츠/레저,헬스,케틀벨,,32.34030414913523,-3.5570246803418795,27.35080303656593,-0.672016757022112,23.31267445356424,0.28119597967566423,21.19456447267744,0.11583361824532569,2023-07-13,
50001610,스포츠/레저,헬스,트램펄린,,21.843785324983113,-1.705043422222222,17.452062447727123,-0.49414715657816083,16.72816840125706,-0.1598398748533017,12.522214403206592,-0.12221044799355156,2023-07-13,
50001609,스포츠/레저,헬스,트위스트,,13.527612162983882,-1.2198837196581191,15.40074919182835,-0.6531257393494407,14.892161465792839,-0.14507034775418745,14.518089024608505,-0.14457001887120488,2023-07-13,
50001603,스포츠/레저,헬스,헬스사이클,,29.97456442189472,-3.3177311008547004,22.713023658718797,-0.2041053880303934,17.844861981210858,0.20537418862690715,15.520334860235907,0.15003305056028834,2023-07-13,
50003170,스포츠/레저,헬스,헬스소품,기타헬스소품,31.310680125564705,-3.320909565811966,23.233214134894208,-0.09809090412362302,18.98434692160666,0.277316658860557,16.500638427675614,0.17322294694251716,2023-07-13,
50003166,스포츠/레저,헬스,헬스소품,모래주머니,26.360069904148318,-2.474046861538462,19.29734328058107,-0.33689986638777414,16.707961401803335,0.24063281446708634,14.904553937262529,0.1792348025793808,2023-07-13,
50003167,스포츠/레저,헬스,헬스소품,손목근력기,27.075553672654774,-1.9726343999999996,21.487711944412542,0.3354342047297876,17.405312280891234,0.2921431066360824,14.823138950508142,0.161398545241896,2023-07-13,
50003168,스포츠/레저,헬스,헬스소품,악력기,32.209341080045625,-3.633964328205128,23.669128873379808,-0.33580274524033116,20.619534193797985,0.3178790293929371,19.105755008170654,0.2581432463845996,2023-07-13,
50003169,스포츠/레저,헬스,헬스소품,완력기,20.524937965685314,-2.0550774598290595,15.744075515017423,-0.10042855758558851,13.112114139519399,0.18960288082791,11.18798196297659,0.11258511300595848,2023-07-13,
